FileID	FileName	Word	Type
3371	340409_3999016M1048_1_09.xml	メトトレキサート	JPN
3372	340409_3999018F1056_1_05.xml	アレンドロン酸ナトリウム水和物	JPN
3372	340409_3999018F1056_1_05.xml	ＡｌｅｎｄｒｏｎａｔｅＳｏｄｉｕｍＨｙｄｒａｔｅ	ENG
3373	340409_3999408A1180_1_03.xml	ＰｕｒｉｆｉｅｄＳｏｄｉｕｍＨｙａｌｕｒｏｎａｔｅ	ENG
3373	340409_3999408A1180_1_03.xml	精製ヒアルロン酸ナトリウム	JPN
3374	340409_3999408G1263_1_03.xml	ＰｕｒｉｆｉｅｄＳｏｄｉｕｍＨｙａｌｕｒｏｎａｔｅ	ENG
3374	340409_3999408G1263_1_03.xml	精製ヒアルロン酸ナトリウム	JPN
3375	340409_3999414G1048_1_03.xml	ＣａｌｃｉｔｏｎｉｎＳａｌｍｏｎ	ENG
3375	340409_3999414G1048_1_03.xml	Ｓｙｎｔｈｅｓｉｓ	ENG
3376	340409_4219003M1070_1_02.xml	エストラムスチンリン酸エステルナトリウム水和物	JPN
3376	340409_4219003M1070_1_02.xml	ＥｓｔｒａｍｕｓｔｉｎｅＰｈｏｓｐｈａｔｅＳｏｄｉｕｍＨｙｄｒａｔｅ	ENG
3377	340409_4291009F1098_1_04.xml	Ｂｉｃａｌｕｔａｍｉｄｅ	ENG
3377	340409_4291009F1098_1_04.xml	ビカルタミド	JPN
3378	340409_4490014F1041_1_06.xml	ＥｐｉｎａｓｔｉｎｅＨｙｄｒｏｃｈｌｏｒｉｄｅ	ENG
3379	340409_4490014R1030_1_01.xml	エピナスチン塩酸塩	JPN
3379	340409_4490014R1030_1_01.xml	ＥｐｉｎａｓｔｉｎｅＨｙｄｒｏｃｈｌｏｒｉｄｅ	ENG
3380	340409_4490017M1052_1_06.xml	ＰｒａｎｌｕｋａｓｔＨｙｄｒａｔｅ	ENG
3380	340409_4490017M1052_1_06.xml	プランルカスト水和物	JPN
3381	340409_4490019F3063_1_03.xml	エバスチン	JPN
3381	340409_4490019F3063_1_03.xml	Ｅｂａｓｔｉｎｅ	ENG
3382	340409_4490020F1128_1_04.xml	ＣｅｔｉｒｉｚｉｎｅＨｙｄｒｏｃｈｌｏｒｉｄｅ	ENG
3382	340409_4490020F1128_1_04.xml	セチリジン塩酸塩	JPN
3383	340409_4490020F1128_2_03.xml	ＣｅｔｉｒｉｚｉｎｅＨｙｄｒｏｃｈｌｏｒｉｄｅ	ENG
3383	340409_4490020F1128_2_03.xml	セチリジン塩酸塩	JPN
3384	340409_6119400A1077_1_03.xml	アルベカシン硫酸塩	JPN
3384	340409_6119400A1077_1_03.xml	ＡｒｂｅｋａｃｉｎＳｕｌｆａｔｅ	ENG
3385	340409_6119400A3061_1_02.xml	アルベカシン硫酸塩	JPN
3385	340409_6119400A3061_1_02.xml	ＡｒｂｅｋａｃｉｎＳｕｌｆａｔｅ	ENG
3386	340409_6119400A4050_1_02.xml	アルベカシン硫酸塩	JPN
3386	340409_6119400A4050_1_02.xml	ＡｒｂｅｋａｃｉｎＳｕｌｆａｔｅ	ENG
3387	340409_6119401D1086_1_03.xml	ＴＥＩＣ	ENG
3387	340409_6119401D1086_1_03.xml	Ｔｅｉｃｏｐｌａｎｉｎ	ENG
3387	340409_6119401D1086_1_03.xml	略号	Label
3387	340409_6119401D1086_1_03.xml	テイコプラニン	JPN
3388	340409_6123404A1051_1_06.xml	イセパマイシン硫酸塩	JPN
3388	340409_6123404A1051_1_06.xml	ＩｓｅｐａｍｉｃｉｎＳｕｌｆａｔｅ	ENG
3389	340409_6131403D1187_1_02.xml	ＰｉｐｅｒａｃｉｌｌｉｎＳｏｄｉｕｍ	ENG
3390	340409_6132005M1067_1_08.xml	ＣＣＬ	ENG
3390	340409_6132005M1067_1_08.xml	Ｃｅｆａｃｌｏｒ	ENG
3390	340409_6132005M1067_1_08.xml	略号	Label
3390	340409_6132005M1067_1_08.xml	セファクロル	JPN
3391	340409_6132005M1067_2_06.xml	ＣＣＬ	ENG
3391	340409_6132005M1067_2_06.xml	Ｃｅｆａｃｌｏｒ	ENG
3391	340409_6132005M1067_2_06.xml	略号	Label
3391	340409_6132005M1067_2_06.xml	セファクロル	JPN
3392	340409_6132400F1092_1_01.xml	ＣｅｆｏｔｉａｍＨｙｄｒｏｃｈｌｏｒｉｄｅ	ENG
3392	340409_6132400F1092_1_01.xml	ＣＴＭ	ENG
3392	340409_6132400F1092_1_01.xml	略号	Label
3393	340409_6132418F1050_1_04.xml	ＣｅｆｔａｚｉｄｉｍｅＨｙｄｒａｔｅ	ENG
3394	340409_6132418F1050_2_01.xml	ＣｅｆｔａｚｉｄｉｍｅＨｙｄｒａｔｅ	ENG
3394	340409_6132418F1050_2_01.xml	セフタジジム水和物	JPN
3395	340409_6132418F2072_1_02.xml	ＣｅｆｔａｚｉｄｉｍｅＨｙｄｒａｔｅ	ENG
3395	340409_6132418F2072_1_02.xml	セフタジジム水和物	JPN
3396	340409_6132419F1062_1_02.xml	ＣｅｆｔｒｉａｘｏｎｅＳｏｄｉｕｍＨｙｄｒａｔｅ	ENG
3397	340409_6132419F2050_2_01.xml	ＣｅｆｔｒｉａｘｏｎｅＳｏｄｉｕｍＨｙｄｒａｔｅ	ENG
3397	340409_6132419F2050_2_01.xml	セフトリアキソンナトリウム水和物	JPN
3398	340409_6135400F2171_1_03.xml	ＦＯＭ	ENG
3398	340409_6135400F2171_1_03.xml	ＦｏｓｆｏｍｙｃｉｎＳｏｄｉｕｍ	ENG
3398	340409_6135400F2171_1_03.xml	略号	Label
3399	340409_6139500F1067_1_04.xml	ＣｅｆｏｐｅｒａｚｏｎｅＳｏｄｉｕｍ	ENG
3399	340409_6139500F1067_1_04.xml	ＳｕｌｂａｃｔａｍＳｏｄｉｕｍ	ENG
3399	340409_6139500F1067_1_04.xml	スルバクタムナトリウム	JPN
3399	340409_6139500F1067_1_04.xml	セフォペラゾンナトリウム	JPN
3400	340409_6139501D1052_1_03.xml	ＣｉｌａｓｔａｔｉｎＳｏｄｉｕｍ	ENG
3400	340409_6139501D1052_1_03.xml	ＩｍｉｐｅｎｅｍＨｙｄｒａｔｅ	ENG
3401	340409_6139504F1057_1_03.xml	アンピシリンナトリウム	JPN
3401	340409_6139504F1057_1_03.xml	ＡｍｐｉｃｉｌｌｉｎＳｏｄｉｕｍ	ENG
3401	340409_6139504F1057_1_03.xml	ＳｕｌｂａｃｔａｍＳｏｄｉｕｍ	ENG
3401	340409_6139504F1057_1_03.xml	スルバクタムナトリウム	JPN
3402	340409_6149003F1147_2_05.xml	クラリスロマイシン	JPN
3402	340409_6149003F1147_2_05.xml	Ｃｌａｒｉｔｈｒｏｍｙｃｉｎ	ENG
3403	340409_6149003F2160_1_07.xml	クラリスロマイシン	JPN
3403	340409_6149003F2160_1_07.xml	Ｃｌａｒｉｔｈｒｏｍｙｃｉｎ	ENG
3404	340409_6219001H1030_1_09.xml	Ｓａｌａｚｏｓｕｌｆａｐｙｒｉｄｉｎｅ	ENG
3404	340409_6219001H1030_1_09.xml	サラゾスルファピリジン	JPN
3405	340409_6219001H1030_2_01.xml	Ｓａｌａｚｏｓｕｌｆａｐｙｒｉｄｉｎｅ	ENG
3405	340409_6219001H1030_2_01.xml	サラゾスルファピリジン	JPN
3406	340409_6241013F1199_1_04.xml	ＬｅｖｏｆｌｏｘａｃｉｎＨｙｄｒａｔｅ	ENG
3406	340409_6241013F1199_1_04.xml	レボフロキサシン水和物	JPN
3407	340409_6241400A3041_1_07.xml	Ｃｉｐｒｏｆｌｏｘａｃｉｎ	ENG
3407	340409_6241400A3041_1_07.xml	シプロフロキサシン	JPN
3408	340409_6250401F1163_1_04.xml	アシクロビル	JPN
3408	340409_6250401F1163_1_04.xml	Ａｃｉｃｌｏｖｉｒ	ENG
3409	340409_6250401F1163_2_04.xml	アシクロビル	JPN
3409	340409_6250401F1163_2_04.xml	Ａｃｉｃｌｏｖｉｒ	ENG
3410	340409_6250401F1163_3_02.xml	アシクロビル	JPN
3410	340409_6250401F1163_3_02.xml	Ａｃｉｃｌｏｖｉｒ	ENG
3411	340409_6250700M1200_1_01.xml	Ｖｉｄａｒａｂｉｎｅ	ENG
3411	340409_6250700M1200_1_01.xml	ビダラビン	JPN
3412	340409_7290405A7049_2_02.xml	ガドペンテト酸メグルミン	JPN
3412	340409_7290405A7049_2_02.xml	ＭｅｇｌｕｍｉｎｅＧａｄｏｐｅｎｔｅｔａｔｅ	ENG
3413	340409_7990100A1122_1_02.xml	ＡｎｈｙｄｒｏｕｓＳｏｄｉｕｍＳｕｌｆａｔｅ	ENG
3413	340409_7990100A1122_1_02.xml	ＰｏｔａｓｓｉｕｍＣｈｌｏｒｉｄｅ	ENG
3413	340409_7990100A1122_1_02.xml	ＳｏｄｉｕｍＢｉｃａｒｂｏｎａｔｅ	ENG
3413	340409_7990100A1122_1_02.xml	ＳｏｄｉｕｍＣｈｌｏｒｉｄｅ	ENG
3413	340409_7990100A1122_1_02.xml	塩化カリウム	JPN
3413	340409_7990100A1122_1_02.xml	塩化ナトリウム	JPN
3413	340409_7990100A1122_1_02.xml	炭酸水素ナトリウム	JPN
3413	340409_7990100A1122_1_02.xml	無水硫酸ナトリウム	JPN
3414	340460_1319722Q1171_1_01.xml	オフロキサシン	JPN
3414	340460_1319722Q1171_1_01.xml	Ｏｆｌｏｘａｃｉｎ	ENG
3415	340460_2129002M2201_1_02.xml	Ｄｉｓｏｐｙｒａｍｉｄｅ	ENG
3415	340460_2129002M2201_1_02.xml	ジソピラミド	JPN
3416	340460_2129005F1188_1_02.xml	ＤｉｓｏｐｙｒａｍｉｄｅＰｈｏｓｐｈａｔｅ	ENG
3416	340460_2129005F1188_1_02.xml	リン酸ジソピラミド	JPN
3417	340460_2139008F1048_1_09.xml	アゾセミド	JPN
3417	340460_2139008F1048_1_09.xml	Ａｚｏｓｅｍｉｄｅ	ENG
3418	340460_2171010F1131_3_01.xml	Ｄｉｐｙｒｉｄａｍｏｌｅ	ENG
3418	340460_2171010F1131_3_01.xml	ジピリダモール	JPN
3419	340460_2171010F2170_2_01.xml	Ｄｉｐｙｒｉｄａｍｏｌｅ	ENG
3419	340460_2171010F2170_2_01.xml	ジピリダモール	JPN
3420	340460_2325002F1100_1_06.xml	ＲａｎｉｔｉｄｉｎｅＨｙｄｒｏｃｈｌｏｒｉｄｅ	ENG
3420	340460_2325002F1100_1_06.xml	別名	Label
3420	340460_2325002F1100_1_06.xml	ラニチジン塩酸塩	JPN
3420	340460_2325002F1100_1_06.xml	塩酸ラニチジン	JPN
3421	340460_2329012C1298_1_03.xml	Ｔｅｐｒｅｎｏｎｅ	ENG
3421	340460_2329012C1298_1_03.xml	テプレノン	JPN
3422	340460_2329028F1163_1_02.xml	ＳｏｄｉｕｍＲａｂｅｐｒａｚｏｌｅ	ENG
3422	340460_2329028F1163_1_02.xml	ラベプラゾールナトリウム	JPN
3423	340460_2329028F2160_1_01.xml	ＳｏｄｉｕｍＲａｂｅｐｒａｚｏｌｅ	ENG
3423	340460_2329028F2160_1_01.xml	ラベプラゾールナトリウム	JPN
3424	340460_2359005S1259_1_01.xml	ＳｏｄｉｕｍＰｉｃｏｓｕｌｆａｔｅＨｙｄｒａｔｅ	ENG
3424	340460_2359005S1259_1_01.xml	別名	Label
3424	340460_2359005S1259_1_01.xml	ピコスルファートナトリウム	JPN
3424	340460_2359005S1259_1_01.xml	ピコスルファートナトリウム水和物	JPN
3425	340460_3999407D1106_1_08.xml	ＮａｆａｍｏｓｔａｔＭｅｓｉｌａｔｅ	ENG
3425	340460_3999407D1106_1_08.xml	ナファモスタットメシル酸塩	JPN
3426	340460_4490020F1055_1_05.xml	ＣｅｔｉｒｉｚｉｎｅＨｙｄｒｏｃｈｌｏｒｉｄｅ	ENG
3426	340460_4490020F1055_1_05.xml	別名	Label
3426	340460_4490020F1055_1_05.xml	セチリジン塩酸塩	JPN
3426	340460_4490020F1055_1_05.xml	塩酸セチリジン	JPN
3427	340460_6250002D1148_1_01.xml	アシクロビル	JPN
3427	340460_6250002D1148_1_01.xml	Ａｃｉｃｌｏｖｉｒ	ENG
3428	340531_3959406D1025_1_08.xml	イミグルセラーゼ	JPN
3428	340531_3959406D1025_1_08.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3428	340531_3959406D1025_1_08.xml	Ｉｍｉｇｌｕｃｅｒａｓｅ	ENG
3428	340531_3959406D1025_1_08.xml	遺伝子組換え	Label
3429	340531_3959409D1029_1_05.xml	アガルシダーゼ	JPN
3429	340531_3959409D1029_1_05.xml	ＡｇａｌｓｉｄａｓｅＢｅｔａ	ENG
3429	340531_3959409D1029_1_05.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3429	340531_3959409D1029_1_05.xml	遺伝子組換え	Label
3429	340531_3959409D1029_1_05.xml	ベータ	JPN
3430	340531_3959411A1020_1_04.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3430	340531_3959411A1020_1_04.xml	Ｌａｒｏｎｉｄａｓｅ	ENG
3430	340531_3959411A1020_1_04.xml	遺伝子組換え	Label
3430	340531_3959411A1020_1_04.xml	ラロニダーゼ	JPN
3431	340531_3959412F1021_1_04.xml	アルグルコシダーゼ	JPN
3431	340531_3959412F1021_1_04.xml	アルファ	JPN
3431	340531_3959412F1021_1_04.xml	ＡｌｇｌｕｃｏｓｉｄａｓｅＡｌｆａ	ENG
3431	340531_3959412F1021_1_04.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3431	340531_3959412F1021_1_04.xml	遺伝子組換え	Label
3432	340531_3959413A1029_1_03.xml	イデュルスルファーゼ	JPN
3432	340531_3959413A1029_1_03.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3432	340531_3959413A1029_1_03.xml	Ｉｄｕｒｓｕｌｆａｓｅ	ENG
3432	340531_3959413A1029_1_03.xml	ＲＩＮＮ	Label
3432	340531_3959413A1029_1_03.xml	遺伝子組換え	Label
3433	340531_3999428G1023_1_01.xml	ＳｏｄｉｕｍＨｙａｌｕｒｏｎａｔｅＣｒｏｓｓｌｉｎｋｅｄＰｏｌｙｍｅｒ	ENG
3433	340531_3999428G1023_1_01.xml	ＳｏｄｉｕｍＨｙａｌｕｒｏｎａｔｅＣｒｏｓｓｌｉｎｋｅｄＰｏｌｙｍｅｒＣｒｏｓｓｌｉｎｋｅｄＷｉｔｈＶｉｎｙｌｓｕｌｆｏｎｅ	ENG
3433	340531_3999428G1023_1_01.xml	ヒアルロン酸ナトリウム架橋処理ポリマー	JPN
3433	340531_3999428G1023_1_01.xml	ヒアルロン酸ナトリウム架橋処理ポリマービニルスルホン架橋体	JPN
3434	340531_4229002F1022_3_01.xml	ＦｌｕｄａｒａｂｉｎｅＰｈｏｓｐｈａｔｅ	ENG
3434	340531_4229002F1022_3_01.xml	ＪＡＮ	Label
3434	340531_4229002F1022_3_01.xml	フルダラビンリン酸エステル	JPN
3435	340531_4229400D1033_4_01.xml	ＦｌｕｄａｒａｂｉｎｅＰｈｏｓｐｈａｔｅ	ENG
3435	340531_4229400D1033_4_01.xml	ＪＡＮ	Label
3435	340531_4229400D1033_4_01.xml	フルダラビンリン酸エステル	JPN
3436	340531_6399423F1026_1_02.xml	Ａｎｔｉ－ＨｕｍａｎＴｈｙｍｏｃｙｔｅＩｍｍｕｎｏｇｌｏｂｕｌｉｎ	ENG
3436	340531_6399423F1026_1_02.xml	Ｒａｂｂｉｔ	ENG
3436	340531_6399423F1026_1_02.xml	抗ヒト胸腺細胞ウサギ免疫グロブリン	JPN
3437	341037_4300449A1021_1_02.xml	８９Ｓｒ	Error
3437	341037_4300449A1021_1_02.xml	８９Ｓｒ	Error
3437	341037_4300449A1021_1_02.xml	Ｓｔｒｏｎｔｉｕｍｃｈｌｏｒｉｄｅ	ENG
3437	341037_4300449A1021_1_02.xml	塩化ストロンチウム	JPN
3438	341209_4219405D1021_1_01.xml	ＢｅｎｄａｍｕｓｔｉｎｅＨｙｄｒｏｃｈｌｏｒｉｄｅ	ENG
3438	341209_4219405D1021_1_01.xml	ＪＡＮ	Label
3438	341209_4219405D1021_1_01.xml	ベンダムスチン塩酸塩	JPN
3439	370035_2649732S1156_1_03.xml	Ｆｌｕｒｂｉｐｒｏｆｅｎ	ENG
3439	370035_2649732S1156_1_03.xml	ＪＡＮ	Label
3439	370035_2649732S1156_1_03.xml	フルルビプロフェン	JPN
3440	370035_2649732S1156_2_03.xml	Ｆｌｕｒｂｉｐｒｏｆｅｎ	ENG
3440	370035_2649732S1156_2_03.xml	ＪＡＮ	Label
3440	370035_2649732S1156_2_03.xml	フルルビプロフェン	JPN
3441	370035_2649732S2055_1_03.xml	Ｆｌｕｒｂｉｐｒｏｆｅｎ	ENG
3441	370035_2649732S2055_1_03.xml	ＪＡＮ	Label
3441	370035_2649732S2055_1_03.xml	フルルビプロフェン	JPN
3442	370035_2649732S2055_2_03.xml	Ｆｌｕｒｂｉｐｒｏｆｅｎ	ENG
3442	370035_2649732S2055_2_03.xml	フルルビプロフェン	JPN
3444	380003_1319720Q1105_1_01.xml	ＰｕｒｉｆｉｅｄＳｏｄｉｕｍＨｙａｌｕｒｏｎａｔｅ	ENG
3444	380003_1319720Q1105_1_01.xml	精製ヒアルロン酸ナトリウム	JPN
3445	380003_1319720Q6077_1_02.xml	ＳｏｄｉｕｍＨｙａｌｕｒｏｎａｔｅ	ENG
3445	380003_1319720Q6077_1_02.xml	ヒアルロン酸ナトリウム	JPN
3446	380003_1319720Q7111_1_03.xml	ＰｕｒｉｆｉｅｄＳｏｄｉｕｍＨｙａｌｕｒｏｎａｔｅ	ENG
3446	380003_1319720Q7111_1_03.xml	精製ヒアルロン酸ナトリウム	JPN
3447	380003_3999408A1171_1_04.xml	ＰｕｒｉｆｉｅｄＳｏｄｉｕｍＨｙａｌｕｒｏｎａｔｅ	ENG
3447	380003_3999408A1171_1_04.xml	精製ヒアルロン酸ナトリウム	JPN
3448	380003_3999408G1247_1_07.xml	ＰｕｒｉｆｉｅｄＳｏｄｉｕｍＨｙａｌｕｒｏｎａｔｅ	ENG
3448	380003_3999408G1247_1_07.xml	精製ヒアルロン酸ナトリウム	JPN
3449	380012_2354003F2235_1_01.xml	Ｂカルシウム塩	JPN
3449	380012_2354003F2235_1_01.xml	センノシドＡ	JPN
3450	380012_2354003F2235_2_01.xml	Ｂカルシウム塩	JPN
3450	380012_2354003F2235_2_01.xml	センノシドＡ	JPN
3451	380012_3150002M1084_1_01.xml	ＴｏｃｏｐｈｅｒｏｌＡｃｅｔａｔｅ	ENG
3451	380012_3150002M1084_1_01.xml	トコフェロール酢酸エステル	JPN
3452	380077_1149029F1033_1_13.xml	Ｚａｌｔｏｐｒｏｆｅｎ	ENG
3452	380077_1149029F1033_1_13.xml	ザルトプロフェン	JPN
3453	380077_1319703Q2124_1_01.xml	アズレンスルホン酸ナトリウム水和物	JPN
3453	380077_1319703Q2124_1_01.xml	水溶性アズレン	JPN
3454	380077_2325005F1031_1_05.xml	Ｎｉｚａｔｉｄｉｎｅ	ENG
3454	380077_2325005F1031_1_05.xml	ニザチジン	JPN
3455	380077_2329027D1028_1_09.xml	ＩＮＮ	Label
3455	380077_2329027D1028_1_09.xml	Ｐｏｌａｐｒｅｚｉｎｃ	ENG
3455	380077_2329027D1028_1_09.xml	ポラプレジンク	JPN
3456	380077_2329027F1029_1_03.xml	ＩＮＮ	Label
3456	380077_2329027F1029_1_03.xml	Ｐｏｌａｐｒｅｚｉｎｃ	ENG
3456	380077_2329027F1029_1_03.xml	ポラプレジンク	JPN
3457	380077_2399009F3028_1_04.xml	ＩＮＮ	Label
3457	380077_2399009F3028_1_04.xml	ＪＡＮ	Label
3457	380077_2399009F3028_1_04.xml	ＪＡＮ	Label
3457	380077_2399009F3028_1_04.xml	Ｍｅｓａｌａｚｉｎｅ	ENG
3457	380077_2399009F3028_1_04.xml	メサラジン	JPN
3458	380077_2399009F3028_2_04.xml	ＩＮＮ	Label
3458	380077_2399009F3028_2_04.xml	ＪＡＮ	Label
3458	380077_2399009F3028_2_04.xml	ＪＡＮ	Label
3458	380077_2399009F3028_2_04.xml	Ｍｅｓａｌａｚｉｎｅ	ENG
3458	380077_2399009F3028_2_04.xml	メサラジン	JPN
3459	380077_2649729N1061_1_03.xml	Ｋｅｔｏｐｒｏｆｅｎ	ENG
3459	380077_2649729N1061_1_03.xml	ケトプロフェン	JPN
3460	380077_3334700M1063_1_01.xml	ＨｅｐａｒｉｎＳｏｄｉｕｍ	ENG
3460	380077_3334700M1063_1_01.xml	ヘパリンナトリウム	JPN
3463	380079_2412402D7027_1_11.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3463	380079_2412402D7027_1_11.xml	Ｓｏｍａｔｒｏｐｉｎ	ENG
3463	380079_2412402D7027_1_11.xml	遺伝子組換え	Label
3463	380079_2412402D7027_1_11.xml	ソマトロピン	JPN
3464	380079_2412402D8031_3_10.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3464	380079_2412402D8031_3_10.xml	Ｓｏｍａｔｒｏｐｉｎ	ENG
3464	380079_2412402D8031_3_10.xml	遺伝子組換え	Label
3464	380079_2412402D8031_3_10.xml	ソマトロピン	JPN
3465	380079_2412402L3042_1_13.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3465	380079_2412402L3042_1_13.xml	Ｓｏｍａｔｒｏｐｉｎ	ENG
3465	380079_2412402L3042_1_13.xml	遺伝子組換え	Label
3465	380079_2412402L3042_1_13.xml	ソマトロピン	JPN
3466	380079_2413404D1025_2_06.xml	アルファ	JPN
3466	380079_2413404D1025_2_06.xml	ＦｏｌｌｉｔｒｏｐｉｎＡｌｆａ	ENG
3466	380079_2413404D1025_2_06.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3466	380079_2413404D1025_2_06.xml	遺伝子組換え	Label
3466	380079_2413404D1025_2_06.xml	ホリトロピン	JPN
3467	380079_2413404D2021_1_03.xml	アルファ	JPN
3467	380079_2413404D2021_1_03.xml	ＦｏｌｌｉｔｒｏｐｉｎＡｌｆａ	ENG
3467	380079_2413404D2021_1_03.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3467	380079_2413404D2021_1_03.xml	遺伝子組換え	Label
3467	380079_2413404D2021_1_03.xml	ホリトロピン	JPN
3468	380079_2413404G1021_1_06.xml	アルファ	JPN
3468	380079_2413404G1021_1_06.xml	ＦｏｌｌｉｔｒｏｐｉｎＡｌｆａ	ENG
3468	380079_2413404G1021_1_06.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3468	380079_2413404G1021_1_06.xml	遺伝子組換え	Label
3468	380079_2413404G1021_1_06.xml	ホリトロピン	JPN
3469	380079_2499009F1098_1_04.xml	ＣｌｏｍｉｆｅｎｅＣｉｔｒａｔｅ	ENG
3469	380079_2499009F1098_1_04.xml	ＪＡＮ	Label
3469	380079_2499009F1098_1_04.xml	日局	Label
3469	380079_2499009F1098_1_04.xml	クロミフェンクエン酸塩	JPN
3470	380079_3929408D1025_1_02.xml	Ｈｙｄｒｏｘｏｃｏｂａｌａｍｉｎ	ENG
3470	380079_3929408D1025_1_02.xml	ＳｏｄｉｕｍＣｈｌｏｒｉｄｅ	ENG
3470	380079_3929408D1025_1_02.xml	ヒドロキソコバラミン	JPN
3470	380079_3929408D1025_1_02.xml	塩化ナトリウム	JPN
3471	380079_4291415A1021_1_02.xml	Ｃｅｔｕｘｉｍａｂ	ENG
3471	380079_4291415A1021_1_02.xml	ＧｅｎｅｔｉｃａｌＲｅｃｏｍｂｉｎａｔｉｏｎ	Label
3471	380079_4291415A1021_1_02.xml	遺伝子組換え	Label
3471	380079_4291415A1021_1_02.xml	セツキシマブ	JPN
3472	380086_1315701Q1090_1_01.xml	ＤｅｘａｍｅｔｈａｓｏｎｅＭｅｔａｓｕｌｆｏｂｅｎｚｏａｔｅＳｏｄｉｕｍ	ENG
3472	380086_1315701Q1090_1_01.xml	ＪＡＮ	Label
3472	380086_1315701Q1090_1_01.xml	デキサメタゾンメタスルホ安息香酸エステルナトリウム	JPN
3473	380086_1315701Q2061_1_01.xml	ＤｅｘａｍｅｔｈａｓｏｎｅＭｅｔａｓｕｌｆｏｂｅｎｚｏａｔｅＳｏｄｉｕｍ	ENG
3473	380086_1315701Q2061_1_01.xml	ＪＡＮ	Label
3473	380086_1315701Q2061_1_01.xml	デキサメタゾンメタスルホ安息香酸エステルナトリウム	JPN
3474	380086_1315701Q4048_1_01.xml	ＤｅｘａｍｅｔｈａｓｏｎｅＭｅｔａｓｕｌｆｏｂｅｎｚｏａｔｅＳｏｄｉｕｍ	ENG
3474	380086_1315701Q4048_1_01.xml	ＪＡＮ	Label
3474	380086_1315701Q4048_1_01.xml	デキサメタゾンメタスルホ安息香酸エステルナトリウム	JPN
3475	380086_1315704Q1123_1_02.xml	Ｆｌｕｏｒｏｍｅｔｈｏｌｏｎｅ	ENG
3475	380086_1315704Q1123_1_02.xml	ＪＡＮ	Label
3475	380086_1315704Q1123_1_02.xml	フルオロメトロン	JPN
3476	380086_1315704Q2057_1_02.xml	Ｆｌｕｏｒｏｍｅｔｈｏｌｏｎｅ	ENG
3476	380086_1315704Q2057_1_02.xml	ＪＡＮ	Label
3476	380086_1315704Q2057_1_02.xml	フルオロメトロン	JPN
3477	380086_1315704Q3134_1_02.xml	Ｆｌｕｏｒｏｍｅｔｈｏｌｏｎｅ	ENG
3477	380086_1315704Q3134_1_02.xml	ＪＡＮ	Label
3477	380086_1315704Q3134_1_02.xml	フルオロメトロン	JPN
3478	380086_1317712M1031_1_01.xml	ＪＡＮ	Label
3478	380086_1317712M1031_1_01.xml	Ｐｉｍａｒｉｃｉｎ	ENG
3478	380086_1317712M1031_1_01.xml	ＰＭＲ	ENG
3478	380086_1317712M1031_1_01.xml	略号	Label
3478	380086_1317712M1031_1_01.xml	ピマリシン	JPN
3479	380086_1317712Q1033_1_01.xml	ＪＡＮ	Label
3479	380086_1317712Q1033_1_01.xml	Ｐｉｍａｒｉｃｉｎ	ENG
3479	380086_1317712Q1033_1_01.xml	ＰＭＲ	ENG
3479	380086_1317712Q1033_1_01.xml	略号	Label
3479	380086_1317712Q1033_1_01.xml	ピマリシン	JPN
3480	380086_1317713Q1038_1_02.xml	ＣｅｆｍｅｎｏｘｉｍｅＨｙｄｒｏｃｈｌｏｒｉｄｅ	ENG
3480	380086_1317713Q1038_1_02.xml	ＣＭＸ	ENG
3480	380086_1317713Q1038_1_02.xml	ＪＡＮ	Label
3480	380086_1317713Q1038_1_02.xml	略号	Label
3480	380086_1317713Q1038_1_02.xml	セフメノキシム塩酸塩	JPN
3481	380086_1319706Q1075_1_02.xml	ＪＡＮ	Label
3481	380086_1319706Q1075_1_02.xml	Ｐｉｒｅｎｏｘｉｎｅ	ENG
3481	380086_1319706Q1075_1_02.xml	ピレノキシン	JPN
3482	380086_1319706Q2039_1_02.xml	ＪＡＮ	Label
3482	380086_1319706Q2039_1_02.xml	Ｐｉｒｅｎｏｘｉｎｅ	ENG
3482	380086_1319706Q2039_1_02.xml	ピレノキシン	JPN
3483	380086_1319710Q2094_1_02.xml	Ｃｙａｎｏｃｏｂａｌａｍｉｎ	ENG
3483	380086_1319710Q2094_1_02.xml	ＪＡＮ	Label
