[BrandName]は[Number][Unit]中[ActIngreName]（別名[ActIngreName]）[Number][Unit]（[ActIngreName]として[Number][Unit]）を含有する,2
有効成分含有量（[Number][Unit]中）<BR>[ActIngreName]（[Number][Unit]）,2
[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit],2
有効成分<BR>[ActIngreName]<<BR>>含量（[Number][Unit]中）<BR>[Number][Unit]<<BR>>剤形<BR>[Form]（[Form]）,2
有効成分<BR>[ActIngreName]<<BR>>含量（[Number][Unit]中）<BR>[ActIngreName][Form][Number][Unit]中[Number][Unit]（[Number][Unit]）<<BR>>含量（[Number][Unit]中）<BR>希釈後の[Form][Number][Unit]中[Number][Unit]（[Number][Unit]）,2
成分分量<BR>[Number][Unit]中[ActIngreName][ActIngreName][Number][Unit],2
成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]<<BR>>容量<BR>[Number][Unit],2
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含有する,2
有効成分<BR>[Number][Unit]中に[ActIngreName]（別名：[ActIngreName]）[Number][Unit]及び[ActIngreName]（別名：[ActIngreName]）[Number][Unit]を含有する,2
有効成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
有効成分の名称<BR>[ActIngreName][ActIngreName]<<BR>>[Number][Unit]中含量<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
有効成分<BR>[Number][Unit]中の内容物容量[Number][Unit][Number][Unit]中[ActIngreName][Number][Unit]<<BR>>[Number][Unit]の噴霧主薬量<BR>[Number][Unit],2
成分分量[ActIngreName]（[ActIngreName]）<BR>[Number][Unit]中[Number][Unit][Number][Unit]中[Number][Unit],2
有効成分：<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit][Number][Unit]中[ActIngreName][Number][Unit],2
有効成分<BR>[ActIngreName]<<BR>>容量<BR>[Number][Unit]中[Number][Unit]<<BR>>有効成分含有量（[Number][Unit]中）<BR>[Number][Unit]<<BR>>有効成分含有量（[Number][Unit]中）<BR>[Number][Unit],2
有効成分<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit][Number][Unit]中[ActIngreName][Number][Unit],2
剤形<BR>[Form]（外用）<<BR>>成分<BR>[ActIngreName]<<BR>>含量<BR>[Number][Unit]中[Number][Unit]<<BR>>含量<BR>[Number][Unit]中[Number][Unit]<<BR>>含量<BR>[Number][Unit][Number][Unit]中[Number][Unit]<<BR>>[Number][Unit]噴霧回数<BR>[Number][Unit],2
成分<BR>[ActIngreName]<<BR>>容量<BR>[Number][Unit]中[Number][Unit]<<BR>>含量（[Number][Unit]中）<BR>[Number][Unit]<<BR>>含量（[Number][Unit]中）<BR>[Number][Unit],2
容量（[Number][Unit]中）<BR>[Number][Unit]<<BR>>成分含量（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit]<<BR>>（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit],2
容量（[Number][Unit]中）<BR>[Number][Unit]<<BR>>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]<<BR>>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit],2
容量（[Number][Unit]中）<BR>[Number][Unit]<<BR>>成分含量[Number][Unit]中<BR>[ActIngreName][Number][Unit]<<BR>>成分含量[Number][Unit]中<BR>[ActIngreName][Number][Unit],2
[BrandName]<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit]（[Number][Unit]中[Number][Unit]）を含有する,2
成分<BR>[ActIngreName]<<BR>>含有量（[ActIngreName]として）<BR>[Number][Unit]中：[Number][Unit][Number][Unit]中：[Number][Unit],2
剤形<BR>[Form]<<BR>>成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit],2
成分含量[Number][Unit]中<BR>[ActIngreName][Number][Unit],2
本剤は下記の成分を含有する[Color]な[Form]でワンポイントカットの[Color][CaseName]に充てんされている<<BR>>有効成分：[ActIngreName]<BR>[Number][Unit]（[Number][Unit]）中の分量：[Number][Unit],2
有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]<<BR>>（[Form][DrugParts]）[ActIngreName]酸化チタン[Color][Number]号[Color][Number]号ラウリル[ActIngreName],2
有効成分の名称<BR>[ActIngreName]<<BR>>含量<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit],2
[BrandName]は[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit],2
[BrandName]は[Number][Unit][Number][Unit]中に次の成分を含有する<<BR>>有効成分<BR>[ActIngreName]：[Number][Unit]旧における日本名：[ActIngreName],2
本剤は[Number][Unit]（[Number][Unit]）中に下記成分を含む<<BR>>有効成分及び含量<BR>[ActIngreName][Number][Unit]<<BR>>[ActIngreName][Number][Unit]<<BR>>ｐＨ調整剤適量,2
[BrandName]は下記の成分分量を含有する製剤である<<BR>>[Number][Unit]中<BR>[ActIngreName][Number][Unit],2
有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]<<BR>>[Form][DrugParts]：[ActIngreName]酸化チタン[Color][Number]号ラウリル[ActIngreName],2
成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]<<BR>>剤形<BR>[Form]<<BR>>色調<BR>[Color],2
有効成分の名称<BR>[ActIngreName]<<BR>>含量（[ActIngreName]として）<BR>[Number][Unit],2
成分分量<BR>[Number][Unit]中[ActIngreName]：[Number][Unit][DrugParts][ActIngreName][Number][Unit][DrugParts][ActIngreName][Number][Unit],2
本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Color]徐放性の[Form]である,2
成分含量<BR>[Number][Unit]中：[ActIngreName]…[Number][Unit],2
[BrandName]は[Number][Unit]中に[ActIngreName]を[Number][Unit]含有する<<BR>><BR>本剤は,2
[Number][Unit]中の有効成分<BR>[ActIngreName][ActIngreName][Number][Unit]及び[ActIngreName][Number][Unit],2
成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]及び[ActIngreName][Number][Unit]を含有する,2
[Number][Unit]中に次の成分を含有<<BR>>有効成分<BR>[ActIngreName][ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
[Number][Unit]中の有効成分<BR>[ActIngreName][ActIngreName][Number][Unit]及び[ActIngreName]として[Number][Unit]（[ActIngreName][Number][Unit]）,2
有効成分<BR>[ActIngreName]<<BR>>含量<BR>[Number][Unit]（[Number][Unit]）,2
有効成分（[Number][Unit]中）[ActIngreName][Number][Unit]<BR>,2
組成<BR>[BrandName]（[Number][Unit][Number][Unit]中）<<BR>>有効成分<BR>[ActIngreName][Number][Unit],2
ジルチアゼム塩酸…[Number][Unit],2
[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Color]の[Form]である,2
成分含量〔[Number][Unit]中〕<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）,2
販売名<BR>[BrandName]<<BR>>有効成分<BR>[Number][Unit]中に[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）を含有する,2
有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]相当）,2
成分含量（[Number][Unit]中）<BR>[ActIngreName]として[Number][Unit]（[ActIngreName][Number][Unit]）,2
成分含量（[Number][Unit]中）<BR>[Number][Unit]（本品[Number][Unit]）中[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）<<BR>>識別コード<BR>ＴＧ[Number],2
[Number][Unit]中の質量：<BR>[Number][Unit]<<BR>>[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）,2
[BrandName]は[Number][Unit][Number][Unit]中に次の成分を含有する<<BR>>有効成分含有量<BR>[ActIngreName][Number][Unit],2
本剤は下記の成分を含有する[Color]な[Form]で[Color]な[CaseName]に充てんされている<<BR>>有効成分：[ActIngreName]<BR>[Number][Unit]中（[Number][Unit]）中の分量：[Number][Unit]濃度：[Number][Unit]<<BR>>,2
本剤は下記の成分を含有する[Color]な[Form]で[CaseName]に充てんされている<<BR>>有効成分：[ActIngreName]<BR>[Number][Unit]（[Number][Unit]）中の分量：[Number][Unit]濃度：[Number][Unit]<<BR>>,2
[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する用時溶解して用いる[Form]である,2
[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Color]の徐放性[Form]である,2
成分含量<BR>[Number][Unit]中[ActIngreName]（微粉化したもの）[Number][Unit],2
成分含量（[Number][Unit]中）<BR>[ActIngreName]（微粉化したもの）[Number][Unit],2
有効成分<BR>[Number][Unit]中に次の成分を含有する[ActIngreName][Number][Unit],2
販売名<BR>[BrandName]<<BR>>有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit],2
[BrandName]は[ActIngreName]の[Form]で[Color]の[Form]である,2
有効成分<BR>[ActIngreName]：[Number][Unit]（[Number][Unit]）中[Number][Unit],2
[Number][Unit]中：[ActIngreName][ActIngreName]として…[Number][Unit],2
[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]を[ActIngreName]として含有する,2
有効成分<BR>[ActIngreName]<<BR>>含量<BR>[Number][Unit]（[Number][Unit]）中：[Number][Unit],2
有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]<<BR>>[Number][Unit]中の容量<BR>[Number][Unit],2
有効成分<BR>[ActIngreName]<<BR>>含量<BR>[Number][Unit]<<BR>>容量<BR>[Number][Unit]<<BR>>剤形<BR>[Form]（[Unit]）,2
[BrandName]は[Number][Unit]（[Unit]）中次の成分分量を含む[Color]の[Form]である<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName]<BR>[Number][Unit]<<BR>>[ActIngreName][Number][Unit]を含有する「使用上の注意」の項参照,2
〈成分分量〉有効成分[Number][Unit][Number][Unit]中<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>〈電解質量〉[Number][Unit][Number][Unit]中<BR>[Fomula]＋[Number][Unit][Fomula]－[Number][Unit],2
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[Number][Unit][Number][Unit]中）,2
容量<BR>[Number][Unit]<<BR>>組成含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit],2
有効成分：<BR>[ActIngreName][Number][Unit]<<BR>>有効成分：<BR>[ActIngreName][Number][Unit]<<BR>>有効成分：<BR>[ActIngreName][Number][Unit],2
成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]含有,2
有効成分の名称含量<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
成分含量<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]を含有するまた,2
組成<BR>[Number][Unit]中[ActIngreName][Number][Unit],2
[Number][Unit]中に次の成分を含有<<BR>>有効成分<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit],2
組成<BR>本剤は[ActIngreName][Number][Unit]に[ActIngreName][Number][Unit]を加えた[Number][Unit]の[Form]である,2
成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
組成<BR>[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
有効成分〔[Form][Number][Unit]（[Number][Unit]中）〕<BR>[ActIngreName][Number][Unit],2
成分含量<BR>[Number][Unit][Number][Unit]中[ActIngreName][Number][Unit]<<BR>>[Number][Unit]の噴霧主薬量<BR>[Number][Unit]<<BR>>[Number][Unit]の噴霧回数<BR>[Number][Unit],2
有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]<<BR>><BR>本品は[Number][Unit]の噴射で[ActIngreName][Number][Unit]が噴霧される[Number][Unit][Number][Unit]で約[Number][Unit]できる,2
有効成分<BR>[Number][Unit]中[ActIngreName][Number][Unit]<<BR>>容量<BR>[Number][Unit]（[ActIngreName][Number][Unit]）,2
[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit]含有,2
本品[Number][Unit]中に[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）,2
成分含量（[Number][Unit]中）<BR>[ActIngreName]…[Number][Unit]（[ActIngreName]として[Number][Unit]）,2
[Number][Unit]中の重量<BR>[Number][Unit]<<BR>>[ActIngreName]含量[Number][Unit]中<BR>[Number][Unit]<<BR>>[ActIngreName]含量[Number][Unit]中<BR>[Number][Unit]<<BR>>[Number][Unit]の保証噴霧回数<BR>[Number][Unit],2
成分含量［[Number][Unit]（[Number][Unit]）中］：<BR>[ActIngreName][Number][Unit],2
有効成分<BR>[ActIngreName]<<BR>>[Number][Unit]の吸入量<BR>[ActIngreName]として[Number][Unit]<<BR>>[Number][Unit]の吸入回数<BR>[Number][Unit],2
[Number][Unit]吸入量（容器から放出される量）注[Number]）：<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>注[Number]）本剤とパルミコートタービュヘイラー（本剤の成分の[Number]つである[ActIngreName]製剤）の用量対応表を【参考】に記載した<<BR>>注[Number]）[ActIngreName]として乳蛋白を含む,2
本品を乾燥したものは定量するとき[ActIngreName]（[Fomula]：[Number]）[Number][Unit]を含む,2
組成<BR>[Number][Unit]中に次の成分を含有する[ActIngreName]…[Number][Unit][ActIngreName]…[Number][Unit],2
本剤は[Number][Unit]中に[ActIngreName]（Ｂｉｆｉｄｏｂａｃｔｅｒｉｕｍの生菌）[Number][Unit]を含有する,2
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（総生菌数として[Number][Unit]）を含有する,2
[Number][Unit]中[ActIngreName]（[ActIngreName]）[Number][Unit]を含有する,2
[BrandName]は[Number][Unit]中[ActIngreName]（[ActIngreName]）[Number][Unit]を含む[Form]である,2
[Number][Unit]中[BrandName][Number][Unit]含有［[BrandName]（[Fomula]）[Number][Unit]を含有］,2
[Number][Unit]中：[ActIngreName]（[ActIngreName]として）…[Number][Unit],2
[BrandName]は[ActIngreName][Form]で[Number][Unit]中[ActIngreName][Number][Unit]を含有する,2
[Number][Unit]中の成分含量<BR>[ActIngreName][Number][Unit],2
[Number][Unit]中に[ActIngreName]を[Number][Unit]含有する<<BR>><BR>本剤は,2
容量（[Number][Unit]中）<BR>[Number][Unit]<<BR>>[ActIngreName]含量（[ActIngreName]として）<BR>[Number][Unit]（[Number][Unit]）,2
容量<BR>[Number][Unit]<<BR>>有効成分（[Number][Unit]中）<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit]（[Number][Unit]）,2
[BrandName]は[Number][Unit]中に[ActIngreName]を[Number][Unit]（[ActIngreName]として[Number][Unit]）含有する,2
販売名<BR>[BrandName]<<BR>>成分：有効成分含有量<BR>[Number][Unit]中[ActIngreName]（[ActIngreName]）[Number][Unit],2
成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]分包品：[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit],2
本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Color]の[Form]（[Form]）である,2
有効成分<BR>[ActIngreName]<<BR>>含量<BR>（[Number][Unit]中）[Number][Unit],2
本剤は[Number][Unit]中に[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含有する[Color]の[Form]である,2
[BrandName][Number][Unit]中に[ActIngreName][Number][Unit]含有する,2
[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含有する,2
[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
[Number][Unit]中[BrandName][Number][Unit]含有［[ActIngreName]（[Fomula]）[Number][Unit]を含有］,2
本品[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含む,2
本品[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
有効成分<BR>[Number][Unit]中：[ActIngreName]：[Number][Unit]（[DrugParts]）[ActIngreName]：[Number][Unit]（[DrugParts]）[ActIngreName]：[Number][Unit]（[DrugParts]）[ActIngreName]：[Number][Unit]（[DrugParts]）[ActIngreName]：[Number][Unit]（[DrugParts]）,2
[BrandName][Number][Unit]中に次の成分を含有<<BR>>有効成分<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
成分含量（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit],2
[Number][Unit]中の有効成分（[DrugParts]）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]<<BR>>[Number][Unit]中の有効成分（[DrugParts]）<BR>[ActIngreName][Number][Unit],2
[BrandName]は[Number][Unit]中に次の成分を含有する<<BR>>[ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit][ActIngreName]：[Number][Unit],2
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
[BrandName]は[ActIngreName]の[Form]である,2
本品は定量するとき[ActIngreName]（[Fomula]：[Number]）[Number][Unit]以上を含む,2
本剤は[BrandName]の[Form]である,2
本品[Number][Unit]中[ActIngreName]（[Fomula]）[Number][Unit]を含む,2
[Number][Unit]中：[ActIngreName]…[Number][Unit]（[ActIngreName]として[Number][Unit]）[ActIngreName]…[Number][Unit],2
[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）[ActIngreName][Number][Unit]を含有する,2
成分含量（[Number][Unit]中）<BR>[ActIngreName]…[Number][Unit]（[ActIngreName]として…[Number][Unit]）,2
本品を強熱したものは定量するとき[ActIngreName]（[Fomula]）[Number][Unit]以上を含む,2
本品はトウ[ActIngreName]ＲｉｃｉｎｕｓｃｏｍｍｕｎｉｓＬｉｎｎｅ’（Ｅｕｐｈｏｒｂｉａｃｅａｅ）の種子を圧搾して得た[Form]である,2
[ActIngreName][Number][Unit]を含む（比重による）,2
本品は[ActIngreName]（[Fomula]）[Number][Unit]を含有する,2
本品は[ActIngreName]（[Fomula]：[Number]）[Number][Unit]を含む,2
本品は定量するとき[BrandName]（[Fomula]）[Number][Unit]を含む,2
[ActIngreName]（[Fomula]）[Number][Unit]を含有,2
本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Color]の[Form]であるなお,2
本品[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含有する,2
[BrandName]：<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する,2
成分有効成分含有量<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）,2
成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]<<BR>>剤形<BR>硬[Form],2
成分含量（[Number][Unit]中）有効成分<BR>[Number][Unit]中[ActIngreName]（[ActIngreName]として）：[Number][Unit]（[Number][Unit]）,2
本剤は[Number][Unit]中に下記の成分を含有する<<BR>>容量<BR>[Number][Unit]<<BR>>有効成分<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit]（[Number][Unit]）,2
有効成分<BR>[ActIngreName]<<BR>>含量<BR>[Number][Unit]（[ActIngreName]として[Number][Unit]）<<BR>>容量<BR>[Number][Unit],2
本剤は[Number][Unit]中に下記の成分を含有する<<BR>>容量<BR>[Number][Unit]<<BR>>有効成分<BR>[ActIngreName]（[ActIngreName]として）[Number][Unit]（[Number][Unit]）<<BR>>注[Number]）[ActIngreName]濃度[Number][Unit],2
容量（[Number][Unit]中）<BR>[Number][Unit]<<BR>>[Number][Unit]中の[ActIngreName]（[ActIngreName]として）含量<BR>[Number][Unit]（[Number][Unit]）,2
有効成分<BR>[ActIngreName]<<BR>>含量（[Number][Unit]中）（[ActIngreName]として）<BR>[Number][Unit]（[Number][Unit]）<<BR>>容量<BR>[Number][Unit],2
組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]（[ActIngreName]に換算して[Number][Unit]）,2
有効成分（[Number][Unit]中）<BR>[ActIngreName]として[Number][Unit],2
有効成分（[Number][Unit][Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）,2
有効成分：成分名：[ActIngreName]（遺伝子組換え）<BR>含量：[Number][Unit]<<BR>>,2
本剤は国内で製剤化した[Form]であり[Number][Unit]中に下記成分を含有する<<BR>>有効成分<BR>[ActIngreName]（遺伝子組換え）[Number][Unit],2
形態：<BR>[CaseName]<<BR>>成分含量（[Number][Unit]中）：<BR>[ActIngreName]（遺伝子組換え）[Number][Unit]専用注入器装着時[Number][Unit]まで使用できる<<BR>>,2
有効成分：成分名：[ActIngreName]（遺伝子組換え）<BR>含量：[Number][Unit]<<BR>><<BR>>,2
[BrandName]：本剤は[ActIngreName]（[ActIngreName]（遺伝子組換え））の[Form]であり適用に際して専用のペン型注入器を用いる[CaseName]製剤である[CaseName]製剤には[Number][Unit]及び[Number][Unit]の[Number]種類がありこれらは同一濃度で容れ目違い製品である各[CaseName]中にそれぞれ下記の成分分量を含有する<<BR>>成分名：[ActIngreName]（遺伝子組換え）<BR>含量及び分量（[Number][Unit]中）：[Number][Unit]及び[Number][Unit]<<BR>><BR>本剤はチャイニーズハムスター卵巣細胞を用いて製造されるセルバンク作製時においてウシの血清由来成分（ウシ胎児血清）また製造工程においてウシの血清由来成分（ウシ胎児血清ウシトランスフェリン）ブタの膵臓由来成分（ブタ[ActIngreName]）を培地成分として使用している,2
成分<BR>[ActIngreName]<<BR>>含量<BR>[Number][Unit][Number][Unit]中[Number]＄,2
有効成分<BR>[ActIngreName]<<BR>>含量（[Number][Unit]中）<BR>[Number][Unit]（乾燥物として）,2
成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]〔[ActIngreName][Number][Unit]に相当〕,2
成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]（[ActIngreName][Number][Unit]に相当）,2
[BrandName]<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName]を[ActIngreName]として[Number][Unit]含有する,2
[Number][Unit]中の分量<BR>[Number][Unit]<<BR>>有効成分<BR>[ActIngreName]（[ActIngreName]として）：[Number][Unit]含有,2
成分含量：〔[Number][Unit]（[Number][Unit]）中〕<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]に相当）,2
容量（[Unit]）<BR>[Number]<<BR>>成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）,2
成分分量：<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する,2
有効成分<BR>[ActIngreName]<<BR>>含量<BR>[ActIngreName]として[Number][Unit]（[ActIngreName][Number][Unit]に相当）,2
本剤は[Number][Unit]（[Number][Unit]）中に下記成分を含む（組成及び性状の表参照）,2
有効成分含有量<BR>[Number][Unit]中[ActIngreName][Number][Unit],2
成分含量<BR>[Number][Unit][Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit],2
形態：<BR>[CaseName]<<BR>>成分含量（[Number][Unit]中）：<BR>[ActIngreName]（遺伝子組換え）[Number][Unit],2
形態：<BR>[Form]（[CaseName]製剤をあらかじめ[ActIngreName]ペン型注入器に装填した使い捨て型[Form]）<<BR>>成分含量（[Number][Unit]中）：<BR>[ActIngreName]（遺伝子組換え）[Number][Unit],2
形態：<BR>[CaseName]<<BR>>成分含量（[Number][Unit]中）：<BR>[ActIngreName][ActIngreName]（遺伝子組換え）[Number][Unit],2
形態：<BR>[CaseName]<<BR>>成分含量（[Number][Unit]中）：<BR>[ActIngreName][ActIngreName]（遺伝子組換え）[Number][Unit]（[Number][Unit][ActIngreName][ActIngreName]＋[Number][Unit]中間型[ActIngreName][ActIngreName]）,2
形態：<BR>[Form]（[CaseName]製剤をあらかじめ[ActIngreName]ペン型注入器に装填した使い捨て型[Form]）<<BR>>成分含量（[Number][Unit]中）：<BR>[ActIngreName][ActIngreName]（遺伝子組換え）[Number][Unit],2
形態：<BR>[Form]（[CaseName]製剤をあらかじめ[ActIngreName]ペン型注入器に装填した使い捨て型[Form]）<<BR>>成分含量（[Number][Unit]中）：<BR>[ActIngreName][ActIngreName]（遺伝子組換え）[Number][Unit]（[Number][Unit][ActIngreName][ActIngreName]＋[Number][Unit]中間型[ActIngreName][ActIngreName]）,2
成分含量<BR>[Number][Unit]中に[ActIngreName][Number][Unit]を含有,2
成分<BR>[ActIngreName]<<BR>>含量<BR>[Number][Unit]<<BR>>容量<BR>[Number][Unit],2
有効成分<BR>[ActIngreName][Number][Unit]<<BR>>懸濁用[Form]<BR>懸濁用[Form][Number][Unit]が添付されており懸濁用[Form][Number][Unit]には[ActIngreName],2
本剤は[Number][Unit]中に[ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit][ActIngreName][Number][Unit]を含有する,2
本剤は[Number][Unit]（[Number][Unit]）中に次の成分を含有する<<BR>><BR>[ActIngreName][Number][Unit]<<BR>><BR>[ActIngreName][Number][Unit],2
本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Form]である,2
組成<BR>本剤は[Number][Unit]中に下記成分を含有する[ActIngreName]－－－－－－－[Number][Unit][ActIngreName]－－－－－－－－－－－－－[Number][Unit][ActIngreName]－－－－[Number][Unit][ActIngreName]－－－－－－－－－－－－－－－－[Number][Unit][ActIngreName]－－－－－－－－－－－－－－－－[Number][Unit],2
本剤は[Number][Unit]（[Number][Unit]）中に下記成分を含む<<BR>>有効成分<BR>[ActIngreName]：[Number][Unit],2
本品は定量するとき[ActIngreName]（Ｉ：[Number]）[Number][Unit]及び[ActIngreName]（[Fomula]：[Number]）[Number][Unit]を含む[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][Number][Unit][ActIngreName],2
本剤[Number][Unit]中[ActIngreName][Number][Unit][ActIngreName][Number][Unit][Number][Unit][ActIngreName]を含む,2
[ActIngreName][Number][Unit]及び[ActIngreName][Number][Unit]を含む,2
本剤は[ActIngreName]（Ｉ：[Number]）[Number][Unit]を含有する,2
成分<BR>[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）を含有する,2
[Number][Unit]中<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）,2
[Number][Unit]中[ActIngreName][Number][Unit]含有［[ActIngreName]（[Fomula]）[Number][Unit]を含有］,2
本品を乾燥したものは定量するとき[BrandName]（[Fomula]：[Number]）[Number][Unit]以上を含む,2
[BrandName]（[Fomula]）[Number][Unit]以上を含む,2
